transaction_id,investor_id,scheme_code,transaction_date,transaction_type,amount,state,kyc_status
TXN004353,INV03050,120841,2020-12-02,Redemption,59000.00,Telangana,Rejected
TXN004354,INV03050,119551,2021-10-29,Redemption,164000.00,Gujarat,Verified
TXN004355,INV03050,120503,2024-03-17,SIP,12000.00,Delhi,Rejected
TXN004356,INV03050,118632,2014-07-28,SIP,19500.00,West Bengal,Verified
TXN004357,INV03050,119092,2019-01-24,SIP,12500.00,Maharashtra,Verified
TXN004358,INV03051,118632,2025-02-22,SIP,3500.00,Karnataka,Verified
TXN004359,INV03051,120503,2013-08-04,Redemption,242000.00,Maharashtra,Verified
TXN004360,INV03051,120503,2019-12-22,Lumpsum,235000.00,Telangana,Verified
TXN004361,INV03051,120503,2019-01-21,Lumpsum,380000.00,Maharashtra,Verified
TXN004362,INV03051,119551,2024-08-23,SIP,23500.00,Delhi,Verified
TXN004363,INV03052,119092,2020-01-24,SIP,3500.00,Karnataka,Verified
TXN004364,INV03053,118632,2021-05-20,Redemption,29000.00,West Bengal,Pending
TXN004365,INV03053,120503,2014-12-23,Redemption,154000.00,Tamil Nadu,Verified
TXN004366,INV03054,125497,2014-07-04,SIP,20500.00,Telangana,Verified
TXN004367,INV03054,120503,2022-09-02,SIP,14500.00,Gujarat,Verified
TXN004368,INV03055,119551,2023-01-30,SIP,21000.00,Maharashtra,Pending
TXN004369,INV03055,120841,2014-05-06,SIP,6000.00,West Bengal,Verified
TXN004370,INV03055,118632,2017-12-13,SIP,19500.00,Tamil Nadu,Verified
TXN004371,INV03055,120841,2025-11-08,Redemption,258000.00,Karnataka,Verified
TXN004372,INV03055,120503,2022-08-31,SIP,21000.00,Telangana,Verified
TXN004373,INV03055,119551,2022-12-27,SIP,2500.00,West Bengal,Verified
TXN004374,INV03056,125497,2024-07-07,SIP,1000.00,Uttar Pradesh,Pending
TXN004375,INV03056,119551,2019-01-02,SIP,25000.00,Rajasthan,Verified
TXN004376,INV03056,120841,2013-04-02,SIP,6000.00,Uttar Pradesh,Pending
TXN004377,INV03056,125497,2014-01-13,Lumpsum,255000.00,Maharashtra,Verified
TXN004378,INV03056,119551,2023-08-02,SIP,2000.00,Kerala,Pending
TXN004379,INV03056,118632,2021-10-21,Redemption,22000.00,Gujarat,Verified
TXN004380,INV03056,119092,2020-10-09,SIP,7500.00,Kerala,Verified
TXN004381,INV03056,125497,2023-02-28,Lumpsum,405000.00,Tamil Nadu,Verified
TXN004382,INV03056,120841,2016-01-28,Redemption,246000.00,Maharashtra,Verified
TXN004383,INV03056,120841,2022-11-14,Lumpsum,495000.00,Telangana,Verified
TXN004384,INV03057,125497,2024-02-21,SIP,500.00,Rajasthan,Verified
TXN004385,INV03058,118632,2019-04-25,Lumpsum,100000.00,Gujarat,Verified
TXN004386,INV03058,125497,2016-11-10,SIP,12500.00,Tamil Nadu,Pending
TXN004387,INV03058,125497,2025-04-10,SIP,8500.00,Rajasthan,Verified
TXN004388,INV03058,120503,2014-04-09,Redemption,115000.00,Maharashtra,Verified
TXN004389,INV03058,125497,2015-01-16,SIP,12500.00,Tamil Nadu,Verified
TXN004390,INV03059,120503,2024-03-20,Lumpsum,160000.00,Uttar Pradesh,Verified
TXN004391,INV03059,119551,2018-06-14,Lumpsum,405000.00,Telangana,Verified
TXN004392,INV03059,119551,2023-05-10,SIP,22500.00,Madhya Pradesh,Pending
TXN004393,INV03060,120841,2020-01-25,SIP,21000.00,Gujarat,Verified
TXN004394,INV03061,120841,2017-08-09,SIP,4000.00,Gujarat,Verified
TXN004395,INV03061,120841,2018-05-31,Redemption,226000.00,Maharashtra,Verified
TXN004396,INV03061,125497,2022-03-21,Lumpsum,245000.00,Delhi,Pending
TXN004397,INV03062,119551,2015-02-20,Redemption,164000.00,Delhi,Verified
TXN004398,INV03063,125497,2018-03-15,SIP,19000.00,Maharashtra,Verified
TXN004399,INV03064,120841,2015-11-28,SIP,2500.00,Delhi,Verified
TXN004400,INV03065,119551,2013-02-02,Lumpsum,320000.00,Uttar Pradesh,Verified
TXN004401,INV03065,120503,2024-06-13,Redemption,272000.00,Rajasthan,Verified
TXN004402,INV03065,120503,2014-12-19,Redemption,203000.00,Tamil Nadu,Verified
TXN004403,INV03065,119551,2014-03-31,Redemption,67000.00,Delhi,Verified
TXN004404,INV03066,120841,2017-04-09,Lumpsum,40000.00,Uttar Pradesh,Verified
TXN004405,INV03066,119551,2014-11-23,SIP,5500.00,Punjab,Verified
TXN004406,INV03066,120841,2019-01-14,Lumpsum,250000.00,Tamil Nadu,Pending
TXN004407,INV03066,118632,2019-12-17,Redemption,159000.00,Gujarat,Pending
TXN004408,INV03066,119551,2014-03-09,SIP,10500.00,Uttar Pradesh,Verified
TXN004409,INV03067,119551,2019-03-23,SIP,9500.00,Karnataka,Verified
TXN004410,INV03067,119551,2014-02-09,Lumpsum,15000.00,Tamil Nadu,Pending
TXN004411,INV03067,119092,2021-01-23,Lumpsum,10000.00,Uttar Pradesh,Verified
TXN004412,INV03067,120841,2015-01-04,SIP,23500.00,Karnataka,Verified
TXN004413,INV03068,119551,2021-03-22,Redemption,24000.00,West Bengal,Rejected
TXN004414,INV03069,125497,2022-05-02,SIP,17000.00,West Bengal,Verified
TXN004415,INV03069,119551,2025-03-21,SIP,8000.00,Maharashtra,Verified
TXN004416,INV03069,118632,2014-03-26,SIP,9000.00,Punjab,Verified
TXN004417,INV03069,120841,2015-07-05,Redemption,198000.00,Punjab,Pending
TXN004418,INV03069,120503,2019-03-03,SIP,11000.00,Maharashtra,Verified
TXN004419,INV03069,119092,2021-11-22,SIP,21500.00,Telangana,Verified
TXN004420,INV03069,125497,2020-10-15,Lumpsum,445000.00,Tamil Nadu,Rejected
TXN004421,INV03069,119551,2023-04-27,Redemption,147000.00,Punjab,Verified
TXN004422,INV03070,125497,2022-12-20,SIP,10000.00,Delhi,Pending
TXN004423,INV03071,125497,2014-11-02,SIP,9500.00,Maharashtra,Verified
TXN004424,INV03071,120841,2022-09-20,SIP,24500.00,Kerala,Verified
TXN004425,INV03071,119551,2017-02-21,SIP,11500.00,West Bengal,Verified
TXN004426,INV03071,120841,2018-06-27,Lumpsum,60000.00,Telangana,Verified
TXN004427,INV03071,120841,2016-07-03,SIP,22000.00,Madhya Pradesh,Pending
TXN004428,INV03071,120503,2016-11-27,Lumpsum,75000.00,Maharashtra,Verified
TXN004429,INV03071,118632,2013-12-20,SIP,4500.00,Maharashtra,Verified
TXN004430,INV03072,120841,2021-02-10,SIP,3500.00,Tamil Nadu,Verified
TXN004431,INV03073,118632,2021-12-08,SIP,25000.00,Gujarat,Verified
TXN004432,INV03073,125497,2019-08-06,SIP,7500.00,Uttar Pradesh,Verified
TXN004433,INV03074,125497,2023-03-31,Lumpsum,450000.00,Tamil Nadu,Verified
TXN004434,INV03075,118632,2024-06-29,Lumpsum,395000.00,Telangana,Verified
TXN004435,INV03075,120841,2026-01-16,Redemption,282000.00,Delhi,Pending
TXN004436,INV03076,119551,2020-10-18,Lumpsum,380000.00,Madhya Pradesh,Verified
TXN004437,INV03077,120503,2021-10-24,Lumpsum,310000.00,Tamil Nadu,Pending
TXN004438,INV03078,120503,2013-08-27,SIP,11000.00,Karnataka,Verified
TXN004439,INV03078,125497,2025-05-07,SIP,6000.00,Maharashtra,Pending
TXN004440,INV03078,119551,2024-01-18,Lumpsum,35000.00,Maharashtra,Verified
TXN004441,INV03079,119551,2016-09-20,SIP,15500.00,West Bengal,Verified
TXN004442,INV03080,119092,2015-06-13,Redemption,217000.00,Telangana,Verified
TXN004443,INV03080,125497,2022-10-05,Redemption,114000.00,West Bengal,Pending
TXN004444,INV03080,125497,2025-06-28,Lumpsum,50000.00,Delhi,Verified
TXN004445,INV03080,119551,2015-08-25,Redemption,8000.00,Karnataka,Verified
TXN004446,INV03081,125497,2020-08-08,Redemption,105000.00,Uttar Pradesh,Verified
TXN004447,INV03081,119551,2018-01-28,Lumpsum,195000.00,Telangana,Verified
TXN004448,INV03082,119551,2022-03-01,SIP,24500.00,Maharashtra,Rejected
TXN004449,INV03082,119551,2023-01-03,SIP,2000.00,Uttar Pradesh,Verified
TXN004450,INV03082,120503,2019-04-01,Redemption,24000.00,Uttar Pradesh,Rejected
TXN004451,INV03083,119551,2021-09-12,SIP,15000.00,Gujarat,Verified
TXN004452,INV03084,118632,2025-02-08,SIP,18500.00,Rajasthan,Pending
TXN004453,INV03084,120841,2014-07-27,SIP,1500.00,Maharashtra,Verified
TXN004454,INV03085,120503,2018-11-05,SIP,19500.00,Maharashtra,Verified
TXN004455,INV03085,125497,2017-04-19,Redemption,253000.00,Karnataka,Verified
TXN004456,INV03085,120841,2013-12-26,SIP,24500.00,Maharashtra,Verified
TXN004457,INV03085,120503,2019-10-29,SIP,24000.00,Madhya Pradesh,Verified
TXN004458,INV03086,120841,2015-09-28,Redemption,40000.00,Maharashtra,Verified
TXN004459,INV03086,118632,2013-10-26,SIP,4000.00,Tamil Nadu,Pending
TXN004460,INV03087,119551,2016-05-11,Redemption,103000.00,Maharashtra,Verified
TXN004461,INV03087,119092,2021-11-07,SIP,8000.00,Uttar Pradesh,Pending
TXN004462,INV03087,119551,2013-03-24,SIP,1500.00,Karnataka,Pending
TXN004463,INV03087,120841,2021-02-23,Lumpsum,475000.00,Maharashtra,Pending
TXN004464,INV03087,125497,2018-12-07,Redemption,28000.00,Rajasthan,Verified
TXN004465,INV03087,119092,2017-03-17,SIP,8000.00,Telangana,Rejected
TXN004466,INV03087,120503,2015-07-26,Redemption,300000.00,Karnataka,Verified
TXN004467,INV03087,119092,2022-07-02,Redemption,156000.00,Delhi,Verified
TXN004468,INV03087,120841,2017-11-11,Redemption,254000.00,Rajasthan,Verified
TXN004469,INV03088,118632,2021-11-19,Lumpsum,90000.00,West Bengal,Verified
TXN004470,INV03089,120503,2020-11-04,SIP,6500.00,Gujarat,Verified
TXN004471,INV03089,118632,2018-08-20,Redemption,161000.00,Tamil Nadu,Verified
TXN004472,INV03089,125497,2022-04-06,SIP,4500.00,Karnataka,Rejected
TXN004473,INV03089,120841,2020-04-29,Lumpsum,480000.00,Karnataka,Verified
TXN004474,INV03089,125497,2019-05-03,Lumpsum,285000.00,Maharashtra,Pending
TXN004475,INV03090,125497,2018-01-23,SIP,12000.00,Telangana,Pending
TXN004476,INV03090,119551,2025-09-10,Lumpsum,65000.00,Uttar Pradesh,Verified
TXN004477,INV03090,120503,2018-02-07,Redemption,217000.00,Madhya Pradesh,Verified
TXN004478,INV03090,118632,2023-06-09,SIP,5500.00,West Bengal,Verified
TXN004479,INV03090,120503,2020-07-23,Redemption,242000.00,Tamil Nadu,Verified
TXN004480,INV03090,119092,2022-05-07,SIP,18500.00,Telangana,Verified
TXN004481,INV03090,119551,2024-05-05,Lumpsum,190000.00,Maharashtra,Pending
TXN004482,INV03090,119551,2025-11-18,SIP,17000.00,Maharashtra,Verified
TXN004483,INV03090,120503,2018-06-09,Redemption,53000.00,Uttar Pradesh,Verified
TXN004484,INV03090,120503,2025-12-30,SIP,10000.00,Delhi,Verified
TXN004485,INV03090,119092,2026-05-10,SIP,9500.00,Maharashtra,Verified
TXN004486,INV03090,118632,2023-06-25,SIP,23000.00,Rajasthan,Verified
TXN004487,INV03090,120503,2019-03-14,Redemption,41000.00,Karnataka,Pending
TXN004488,INV03090,120503,2026-04-28,Lumpsum,455000.00,Delhi,Verified
TXN004489,INV03090,119551,2025-11-25,SIP,4000.00,Gujarat,Pending
TXN004490,INV03090,125497,2014-07-27,Lumpsum,45000.00,Maharashtra,Verified
TXN004491,INV03090,120841,2019-12-13,Lumpsum,330000.00,Rajasthan,Verified
TXN004492,INV03090,125497,2023-07-02,Redemption,256000.00,Karnataka,Verified
TXN004493,INV03090,118632,2023-03-28,Lumpsum,345000.00,Delhi,Verified
TXN004494,INV03091,118632,2020-08-10,SIP,20000.00,Gujarat,Verified
TXN004495,INV03091,119551,2024-05-05,SIP,1500.00,Maharashtra,Verified
TXN004496,INV03091,119551,2021-03-21,SIP,19500.00,Telangana,Verified
TXN004497,INV03092,118632,2022-02-18,SIP,10000.00,Punjab,Verified
TXN004498,INV03093,119092,2024-08-30,SIP,20000.00,Telangana,Verified
TXN004499,INV03094,120841,2026-01-04,Lumpsum,115000.00,Maharashtra,Pending
TXN004500,INV03094,119551,2016-03-29,Lumpsum,125000.00,Karnataka,Verified
TXN004501,INV03095,119092,2017-11-02,SIP,7000.00,Uttar Pradesh,Verified
TXN004502,INV03095,120841,2023-07-14,Redemption,172000.00,West Bengal,Verified
TXN004503,INV03095,120503,2024-12-16,Redemption,92000.00,Gujarat,Rejected
TXN004504,INV03096,119092,2023-09-19,Lumpsum,350000.00,Rajasthan,Verified
TXN004505,INV03096,125497,2026-04-04,Lumpsum,205000.00,Tamil Nadu,Verified
TXN004506,INV03097,119551,2015-08-26,Redemption,273000.00,West Bengal,Verified
TXN004507,INV03097,120841,2022-09-25,Redemption,184000.00,Tamil Nadu,Verified
TXN004508,INV03097,125497,2019-08-04,Lumpsum,100000.00,Karnataka,Pending
TXN004509,INV03098,119551,2018-08-07,SIP,6000.00,Maharashtra,Verified
TXN004510,INV03098,119092,2016-07-02,SIP,16500.00,Maharashtra,Verified
TXN004511,INV03098,120841,2021-11-16,Lumpsum,250000.00,Delhi,Verified
TXN004512,INV03098,120503,2025-03-26,SIP,13000.00,Madhya Pradesh,Verified
TXN004513,INV03098,125497,2020-02-13,SIP,15500.00,Maharashtra,Verified
TXN004514,INV03098,120503,2016-11-12,SIP,24000.00,Telangana,Verified
TXN004515,INV03098,125497,2018-04-28,Lumpsum,490000.00,Gujarat,Pending
TXN004516,INV03098,125497,2023-12-21,SIP,19000.00,Delhi,Pending
TXN004517,INV03098,120503,2024-03-21,SIP,5000.00,Maharashtra,Verified
TXN004518,INV03098,120841,2022-05-30,SIP,19500.00,Telangana,Pending
TXN004519,INV03099,119092,2019-01-11,Redemption,285000.00,Tamil Nadu,Verified
TXN004520,INV03099,120503,2016-01-05,SIP,23500.00,Telangana,Rejected
TXN004521,INV03100,125497,2014-07-14,Lumpsum,180000.00,Kerala,Verified
TXN004522,INV03100,120503,2014-08-27,SIP,24000.00,Karnataka,Verified
TXN004523,INV03101,120503,2021-04-25,Redemption,264000.00,Uttar Pradesh,Verified
TXN004524,INV03102,120841,2021-04-15,Redemption,182000.00,Karnataka,Verified
TXN004525,INV03102,119551,2018-05-24,Lumpsum,390000.00,Delhi,Pending
TXN004526,INV03103,118632,2024-01-01,Lumpsum,340000.00,West Bengal,Verified
TXN004527,INV03103,120841,2022-10-09,Lumpsum,245000.00,West Bengal,Verified
TXN004528,INV03103,120841,2018-06-09,SIP,10000.00,Karnataka,Verified
TXN004529,INV03103,120503,2021-04-06,SIP,6000.00,Karnataka,Verified
TXN004530,INV03104,125497,2019-01-29,SIP,3500.00,Karnataka,Verified
TXN004531,INV03105,119092,2015-11-04,Redemption,53000.00,Delhi,Verified
TXN004532,INV03106,119551,2020-03-09,Lumpsum,40000.00,Delhi,Verified
TXN004533,INV03107,119092,2021-10-06,Lumpsum,465000.00,Tamil Nadu,Verified
TXN004534,INV03107,125497,2014-02-27,SIP,16000.00,Kerala,Pending
TXN004535,INV03107,120503,2018-05-25,SIP,8500.00,Maharashtra,Verified
TXN004536,INV03107,119092,2013-07-23,SIP,10500.00,Maharashtra,Verified
TXN004537,INV03108,125497,2016-06-18,SIP,14500.00,Delhi,Rejected
TXN004538,INV03109,118632,2013-01-23,SIP,3000.00,Gujarat,Rejected
TXN004539,INV03109,119551,2021-01-22,SIP,3500.00,Telangana,Verified
TXN004540,INV03109,118632,2017-02-24,SIP,6000.00,Delhi,Verified
TXN004541,INV03109,118632,2014-06-14,Lumpsum,25000.00,Delhi,Pending
TXN004542,INV03110,118632,2024-07-14,Lumpsum,40000.00,Uttar Pradesh,Verified
TXN004543,INV03111,119551,2015-04-14,SIP,13500.00,Gujarat,Verified
TXN004544,INV03111,119551,2022-12-06,SIP,1000.00,Kerala,Verified
TXN004545,INV03112,125497,2023-09-09,Redemption,299000.00,Uttar Pradesh,Verified
TXN004546,INV03113,120503,2013-03-12,Lumpsum,315000.00,Maharashtra,Verified
TXN004547,INV03113,120503,2024-02-04,SIP,13500.00,Gujarat,Verified
TXN004548,INV03113,120503,2025-10-11,Lumpsum,465000.00,Tamil Nadu,Verified
TXN004549,INV03113,118632,2014-04-05,SIP,3500.00,Delhi,Verified
TXN004550,INV03113,125497,2023-07-18,SIP,6500.00,Kerala,Verified
TXN004551,INV03113,125497,2015-12-11,SIP,10000.00,West Bengal,Verified
TXN004552,INV03113,125497,2018-10-30,Lumpsum,325000.00,West Bengal,Verified
TXN004553,INV03113,125497,2013-11-20,Lumpsum,450000.00,Telangana,Verified
TXN004554,INV03113,120503,2019-11-15,SIP,23000.00,Gujarat,Verified
TXN004555,INV03113,119092,2019-08-31,Lumpsum,110000.00,West Bengal,Verified
TXN004556,INV03113,119092,2026-01-06,Lumpsum,185000.00,Kerala,Verified
TXN004557,INV03114,118632,2024-02-28,SIP,10000.00,Maharashtra,Verified
TXN004558,INV03115,119551,2013-03-17,SIP,8000.00,Gujarat,Verified
TXN004559,INV03115,118632,2025-06-02,Redemption,42000.00,Maharashtra,Verified
TXN004560,INV03116,119092,2013-11-18,Lumpsum,275000.00,Tamil Nadu,Verified
TXN004561,INV03116,119551,2016-06-15,SIP,1000.00,Punjab,Rejected
TXN004562,INV03116,120841,2017-03-27,SIP,13500.00,Rajasthan,Pending
TXN004563,INV03117,125497,2024-08-25,SIP,6500.00,Karnataka,Verified
TXN004564,INV03118,119092,2026-01-07,SIP,23000.00,Gujarat,Rejected
TXN004565,INV03118,119092,2013-11-06,Lumpsum,10000.00,West Bengal,Verified
TXN004566,INV03119,120503,2020-08-30,SIP,12500.00,Rajasthan,Verified
TXN004567,INV03119,120841,2022-07-19,Lumpsum,415000.00,Punjab,Verified
TXN004568,INV03120,125497,2020-08-12,Lumpsum,10000.00,Telangana,Verified
TXN004569,INV03120,118632,2014-09-28,Lumpsum,25000.00,Gujarat,Verified
TXN004570,INV03120,118632,2018-08-24,SIP,6000.00,Maharashtra,Verified
TXN004571,INV03120,119092,2018-04-24,Lumpsum,285000.00,Uttar Pradesh,Verified
TXN004572,INV03120,125497,2019-01-22,SIP,13000.00,Tamil Nadu,Verified
TXN004573,INV03121,119092,2020-09-20,Redemption,47000.00,West Bengal,Verified
TXN004574,INV03122,120503,2014-11-13,Redemption,255000.00,Maharashtra,Verified
TXN004575,INV03122,125497,2019-01-23,Lumpsum,245000.00,Gujarat,Pending
TXN004576,INV03122,120503,2024-05-26,SIP,9500.00,Kerala,Verified
TXN004577,INV03123,120841,2017-08-12,SIP,2000.00,Uttar Pradesh,Verified
TXN004578,INV03124,119551,2022-12-03,SIP,6000.00,West Bengal,Verified
TXN004579,INV03124,119551,2017-07-08,Redemption,28000.00,West Bengal,Verified
TXN004580,INV03125,120503,2026-06-17,Redemption,164000.00,Maharashtra,Verified
TXN004581,INV03126,120503,2013-03-26,Lumpsum,335000.00,Telangana,Verified
TXN004582,INV03127,119092,2020-05-04,SIP,12500.00,Uttar Pradesh,Verified
TXN004583,INV03127,120841,2024-02-02,SIP,8000.00,Delhi,Verified
TXN004584,INV03128,125497,2018-08-06,SIP,21500.00,Uttar Pradesh,Verified
TXN004585,INV03129,120503,2023-08-23,SIP,17500.00,Karnataka,Verified
TXN004586,INV03130,119551,2013-11-17,SIP,6500.00,Punjab,Verified
TXN004587,INV03130,120841,2024-02-21,Lumpsum,435000.00,Delhi,Verified
TXN004588,INV03130,119092,2014-06-03,SIP,14500.00,Punjab,Verified
TXN004589,INV03130,118632,2026-04-23,Lumpsum,455000.00,Karnataka,Verified
TXN004590,INV03131,119551,2015-01-12,SIP,7500.00,Karnataka,Verified
TXN004591,INV03131,119551,2021-06-26,SIP,1000.00,Maharashtra,Pending
TXN004592,INV03131,120841,2024-12-07,Lumpsum,315000.00,Uttar Pradesh,Pending
TXN004593,INV03132,120503,2020-09-17,Redemption,187000.00,Karnataka,Verified
TXN004594,INV03132,120841,2025-09-30,SIP,14000.00,Maharashtra,Verified
TXN004595,INV03132,119092,2025-10-28,SIP,10500.00,Tamil Nadu,Verified
TXN004596,INV03133,120503,2015-10-21,SIP,16000.00,Uttar Pradesh,Verified
TXN004597,INV03133,119551,2016-02-18,Redemption,23000.00,Maharashtra,Verified
TXN004598,INV03134,120841,2016-01-08,SIP,22000.00,Rajasthan,Verified
TXN004599,INV03135,119551,2022-03-15,SIP,7500.00,Karnataka,Rejected
TXN004600,INV03135,125497,2020-01-10,SIP,14000.00,Madhya Pradesh,Pending
TXN004601,INV03136,119092,2026-05-26,SIP,4000.00,Telangana,Verified
TXN004602,INV03136,119551,2019-02-20,SIP,20500.00,West Bengal,Verified
TXN004603,INV03137,120503,2017-06-10,SIP,14000.00,Delhi,Verified
TXN004604,INV03137,120841,2018-06-02,Lumpsum,395000.00,Uttar Pradesh,Verified
TXN004605,INV03137,119092,2015-06-12,SIP,11000.00,Karnataka,Verified
TXN004606,INV03137,120503,2014-10-22,SIP,18500.00,Gujarat,Pending
TXN004607,INV03137,120503,2013-03-13,SIP,24500.00,West Bengal,Verified
TXN004608,INV03138,120841,2018-05-24,Redemption,117000.00,Rajasthan,Verified
TXN004609,INV03138,120503,2024-10-13,SIP,24000.00,Karnataka,Verified
TXN004610,INV03138,119551,2017-04-26,SIP,20000.00,Maharashtra,Verified
TXN004611,INV03139,118632,2024-09-05,SIP,9500.00,Kerala,Verified
TXN004612,INV03139,119551,2016-05-06,SIP,16000.00,West Bengal,Verified
TXN004613,INV03140,120503,2025-01-18,SIP,2500.00,Karnataka,Verified
TXN004614,INV03141,118632,2023-02-02,SIP,17500.00,Madhya Pradesh,Verified
TXN004615,INV03142,125497,2024-10-24,SIP,23500.00,Gujarat,Pending
TXN004616,INV03142,119092,2014-06-10,SIP,6500.00,Madhya Pradesh,Verified
TXN004617,INV03142,119092,2020-07-14,SIP,17500.00,Tamil Nadu,Verified
TXN004618,INV03143,119551,2018-03-18,Lumpsum,280000.00,Tamil Nadu,Verified
TXN004619,INV03144,120841,2023-10-20,SIP,8000.00,Karnataka,Verified
TXN004620,INV03145,119551,2020-01-29,Redemption,191000.00,Karnataka,Pending
TXN004621,INV03145,125497,2025-11-11,Redemption,114000.00,Gujarat,Verified
TXN004622,INV03146,125497,2014-09-25,Lumpsum,375000.00,Uttar Pradesh,Verified
TXN004623,INV03146,120841,2018-11-13,Redemption,28000.00,Maharashtra,Verified
TXN004624,INV03146,119551,2013-04-30,SIP,7500.00,Tamil Nadu,Verified
TXN004625,INV03146,119092,2013-01-19,SIP,22000.00,West Bengal,Verified
TXN004626,INV03146,120503,2019-12-27,SIP,20500.00,Telangana,Verified
TXN004627,INV03146,125497,2017-08-23,Redemption,231000.00,Punjab,Pending
TXN004628,INV03146,119551,2020-10-29,Redemption,277000.00,Tamil Nadu,Verified
TXN004629,INV03146,118632,2024-07-14,SIP,3000.00,Tamil Nadu,Verified
TXN004630,INV03147,119092,2022-04-30,SIP,5000.00,West Bengal,Verified
TXN004631,INV03148,119551,2024-11-22,SIP,7500.00,Madhya Pradesh,Verified
TXN004632,INV03148,125497,2024-05-02,SIP,19000.00,Delhi,Verified
TXN004633,INV03149,125497,2017-07-31,Lumpsum,260000.00,Telangana,Verified
TXN004634,INV03150,118632,2013-11-01,SIP,11000.00,Gujarat,Verified
TXN004635,INV03151,120503,2022-01-13,SIP,1500.00,Delhi,Pending
TXN004636,INV03152,119551,2015-08-30,Redemption,173000.00,Maharashtra,Rejected
TXN004637,INV03152,125497,2015-07-12,SIP,5500.00,Delhi,Verified
TXN004638,INV03152,119551,2024-09-21,Redemption,189000.00,Telangana,Verified
TXN004639,INV03152,119092,2020-06-23,SIP,9000.00,Maharashtra,Verified
TXN004640,INV03152,119551,2022-08-29,Redemption,139000.00,Maharashtra,Verified
TXN004641,INV03152,120841,2024-09-23,SIP,9000.00,Karnataka,Verified
TXN004642,INV03152,119092,2018-11-19,Redemption,67000.00,Maharashtra,Verified
TXN004643,INV03152,125497,2023-03-22,SIP,18500.00,Gujarat,Verified
TXN004644,INV03152,120841,2018-04-29,Redemption,2000.00,Telangana,Verified
TXN004645,INV03153,120503,2014-06-11,Lumpsum,80000.00,Gujarat,Verified
TXN004646,INV03153,125497,2015-03-02,SIP,2000.00,Karnataka,Verified
TXN004647,INV03154,119551,2022-08-04,Redemption,254000.00,Maharashtra,Verified
TXN004648,INV03155,119551,2020-04-11,Redemption,164000.00,Uttar Pradesh,Verified
TXN004649,INV03155,120841,2020-01-14,SIP,23000.00,Rajasthan,Verified
TXN004650,INV03156,119092,2014-03-14,Lumpsum,315000.00,Maharashtra,Verified
TXN004651,INV03157,120841,2020-12-13,SIP,6000.00,Maharashtra,Verified
TXN004652,INV03158,118632,2016-06-09,SIP,4000.00,Tamil Nadu,Verified
TXN004653,INV03158,119551,2013-01-21,SIP,3500.00,Kerala,Verified
TXN004654,INV03158,120503,2014-09-01,Lumpsum,40000.00,Gujarat,Verified
TXN004655,INV03159,119551,2025-06-06,Lumpsum,290000.00,Uttar Pradesh,Rejected
TXN004656,INV03159,119551,2021-08-13,Redemption,35000.00,Maharashtra,Verified
TXN004657,INV03159,119092,2024-01-13,Redemption,237000.00,Gujarat,Verified
TXN004658,INV03160,120841,2013-03-27,SIP,19000.00,Delhi,Verified
TXN004659,INV03160,119092,2024-04-13,SIP,7000.00,Uttar Pradesh,Verified
TXN004660,INV03161,120503,2016-07-25,SIP,21500.00,Telangana,Verified
TXN004661,INV03161,119092,2020-10-24,Lumpsum,290000.00,Maharashtra,Verified
TXN004662,INV03161,120841,2015-12-16,SIP,23500.00,Kerala,Rejected
TXN004663,INV03162,118632,2024-03-20,SIP,19000.00,Punjab,Verified
TXN004664,INV03163,119092,2017-06-19,SIP,3000.00,Tamil Nadu,Verified
TXN004665,INV03164,119551,2014-08-17,Redemption,113000.00,Maharashtra,Verified
TXN004666,INV03165,119092,2019-04-04,SIP,25000.00,Uttar Pradesh,Verified
TXN004667,INV03165,125497,2023-11-09,Redemption,118000.00,Maharashtra,Pending
TXN004668,INV03165,119551,2018-01-08,SIP,21500.00,Karnataka,Pending
TXN004669,INV03165,118632,2019-03-27,Lumpsum,135000.00,West Bengal,Verified
TXN004670,INV03166,125497,2019-10-17,SIP,10000.00,Maharashtra,Verified
TXN004671,INV03166,125497,2015-07-06,SIP,16500.00,Maharashtra,Verified
TXN004672,INV03166,119092,2014-07-18,Lumpsum,325000.00,Delhi,Verified
TXN004673,INV03166,118632,2024-12-11,SIP,9500.00,Maharashtra,Verified
TXN004674,INV03166,125497,2020-02-25,SIP,14500.00,Kerala,Verified
TXN004675,INV03166,120841,2014-09-24,Redemption,87000.00,Maharashtra,Verified
TXN004676,INV03167,119551,2017-05-22,SIP,10000.00,Karnataka,Verified
TXN004677,INV03167,119551,2016-05-20,SIP,23000.00,Uttar Pradesh,Verified
TXN004678,INV03167,118632,2013-06-08,Lumpsum,150000.00,Maharashtra,Verified
TXN004679,INV03168,118632,2014-06-19,SIP,4500.00,Gujarat,Verified
TXN004680,INV03169,119092,2017-05-19,SIP,18500.00,Punjab,Pending
TXN004681,INV03170,119092,2022-01-03,SIP,11500.00,Karnataka,Verified
TXN004682,INV03170,125497,2015-09-14,SIP,16500.00,Karnataka,Rejected
TXN004683,INV03170,119092,2026-03-08,SIP,5500.00,Tamil Nadu,Verified
TXN004684,INV03171,119551,2022-06-25,Lumpsum,245000.00,Madhya Pradesh,Rejected
TXN004685,INV03172,120503,2014-09-17,SIP,13500.00,Maharashtra,Verified
TXN004686,INV03172,119092,2022-12-22,Redemption,58000.00,Delhi,Verified
